Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Salade Sun vs Ninjas in Pyjamas,Icebox,Salade Sun,2,1,1,,Ninjas in Pyjamas,13,2,11,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,LDV Esports vs Underdogs,Bind,LDV Esports,3,3,0,,Underdogs,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,LDV Esports vs Underdogs,Haven,LDV Esports,13,8,5,,Underdogs,9,5,4,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,LDV Esports vs Underdogs,Ascent,LDV Esports,3,1,2,,Underdogs,13,2,11,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Team Trinys vs Team Sampi,Haven,Team Trinys,7,2,5,,Team Sampi,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Team Trinys vs Team Sampi,Bind,Team Trinys,7,3,4,,Team Sampi,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,S2K vs BIG,Ascent,S2K,8,4,4,,BIG,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,S2K vs BIG,Bind,S2K,4,3,1,,BIG,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Noctis vs HONK,Bind,Noctis,2,1,1,,HONK,13,2,11,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Noctis vs HONK,Ascent,Noctis,4,3,1,,HONK,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,ehehxd vs Las Palmas Unity,Ascent,ehehxd,13,11,2,,Las Palmas Unity,1,0,1,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,ehehxd vs Las Palmas Unity,Haven,ehehxd,13,9,4,,Las Palmas Unity,10,7,3,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Prinzen von Stuttgart vs Puggers,Bind,Prinzen von Stuttgart,13,9,4,,Puggers,3,0,3,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Prinzen von Stuttgart vs Puggers,Ascent,Prinzen von Stuttgart,13,11,2,,Puggers,1,0,1,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Cream Real Betis vs need girlfriend,Icebox,Cream Real Betis,13,8,5,,need girlfriend,9,5,4,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Cream Real Betis vs need girlfriend,Bind,Cream Real Betis,13,10,3,,need girlfriend,8,6,2,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Eclatax Esport vs Entropiq,Ascent,Eclatax Esport,3,2,1,,Entropiq,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Eclatax Esport vs Entropiq,Haven,Eclatax Esport,3,2,1,,Entropiq,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,1234 vs Gr1nd,Haven,1234,6,3,3,,Gr1nd,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,1234 vs Gr1nd,Ascent,1234,13,9,4,,Gr1nd,8,5,3,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,1234 vs Gr1nd,Icebox,1234,13,5,8,,Gr1nd,11,4,7,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Team Gravity vs Team Liquid,Haven,Team Gravity,2,2,0,,Team Liquid,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Team Gravity vs Team Liquid,Bind,Team Gravity,11,6,5,,Team Liquid,13,7,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Alejkum Salam vs Alliance,Haven,Alejkum Salam,4,2,2,,Alliance,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Alejkum Salam vs Alliance,Split,Alejkum Salam,4,2,2,,Alliance,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Angry Titans vs IC9,Haven,Angry Titans,13,7,6,,IC9,10,5,5,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Angry Titans vs IC9,Split,Angry Titans,13,9,4,,IC9,7,4,3,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,fastmix vs 99Crooks,Bind,fastmix,13,8,5,,99Crooks,6,2,4,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,fastmix vs 99Crooks,Ascent,fastmix,13,10,3,,99Crooks,3,1,2,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,NOX Esports vs LDN UTD,Ascent,NOX Esports,3,2,1,,LDN UTD,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,NOX Esports vs LDN UTD,Icebox,NOX Esports,11,8,3,,LDN UTD,13,9,4,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Rhyno Esports vs headzots,Bind,Rhyno Esports,13,10,3,,headzots,6,4,2,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Rhyno Esports vs headzots,Ascent,Rhyno Esports,13,7,6,,headzots,8,3,5,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Rhyno Esports vs headzots,Split,Rhyno Esports,8,6,2,,headzots,13,7,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,EXCEL vs volvo peek,Haven,EXCEL,8,5,3,,volvo peek,13,6,7,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,EXCEL vs volvo peek,Bind,EXCEL,11,7,4,,volvo peek,13,8,5,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,STAGA vs Movistar Riders,Icebox,STAGA,13,9,4,,Movistar Riders,9,6,3,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,STAGA vs Movistar Riders,Split,STAGA,14,4,8,2,Movistar Riders,16,4,8,4,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,STAGA vs Movistar Riders,Haven,STAGA,13,7,6,,Movistar Riders,9,4,5,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,HOMELESS vs Acid Gaming - Never Refraq,Bind,HOMELESS,13,10,3,,Acid Gaming - Never Refraq,4,2,2,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,HOMELESS vs Acid Gaming - Never Refraq,Ascent,HOMELESS,13,10,3,,Acid Gaming - Never Refraq,6,4,2,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Stuverance Esport vs Shanghai Emperors,Icebox,Stuverance Esport,7,4,3,,Shanghai Emperors,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Stuverance Esport vs Shanghai Emperors,Bind,Stuverance Esport,11,6,5,,Shanghai Emperors,13,7,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,csdeadgame vs Ignite,Ascent,csdeadgame,10,7,3,,Ignite,13,8,5,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,csdeadgame vs Ignite,Haven,csdeadgame,8,5,3,,Ignite,13,6,7,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Atfinest vs Giants Gaming,Ascent,Atfinest,2,2,0,,Giants Gaming,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Atfinest vs Giants Gaming,Split,Atfinest,1,1,0,,Giants Gaming,13,2,11,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,BadTurtles Esport vs Winfinity,Bind,BadTurtles Esport,4,2,2,,Winfinity,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,BadTurtles Esport vs Winfinity,Ascent,BadTurtles Esport,10,8,2,,Winfinity,13,9,4,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Evolved Gaming vs Finest,Ascent,Evolved Gaming,4,3,1,,Finest,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Evolved Gaming vs Finest,Haven,Evolved Gaming,4,2,2,,Finest,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Tarren Mill vs Elo and Muscle,Ascent,Tarren Mill,9,8,1,,Elo and Muscle,13,9,4,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Tarren Mill vs Elo and Muscle,Split,Tarren Mill,13,8,5,,Elo and Muscle,6,2,4,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Tarren Mill vs Elo and Muscle,Icebox,Tarren Mill,13,5,8,,Elo and Muscle,9,2,7,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,beneluxjes vs NoEffort,Bind,beneluxjes,8,3,5,,NoEffort,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,beneluxjes vs NoEffort,Ascent,beneluxjes,14,7,5,2,NoEffort,12,7,5,0,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,beneluxjes vs NoEffort,Haven,beneluxjes,10,4,6,,NoEffort,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Team Vitality vs DIVAN,Haven,Team Vitality,13,8,5,,DIVAN,6,2,4,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Team Vitality vs DIVAN,Icebox,Team Vitality,13,10,3,,DIVAN,6,4,2,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,team xanax vs Sprayz Gaming,Bind,team xanax,9,3,6,,Sprayz Gaming,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,team xanax vs Sprayz Gaming,Ascent,team xanax,9,5,4,,Sprayz Gaming,13,6,7,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,illmatic vs PATATERA SQUAD,Bind,illmatic,4,1,3,,PATATERA SQUAD,13,2,11,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,illmatic vs PATATERA SQUAD,Haven,illmatic,9,4,5,,PATATERA SQUAD,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,19esports vs BREAK Gaming,Split,19esports,13,10,3,,BREAK Gaming,2,0,2,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,19esports vs BREAK Gaming,Bind,19esports,13,9,4,,BREAK Gaming,6,3,3,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Hyferion5 Esports vs eMonkeyz Club,Split,Hyferion5 Esports,4,2,2,,eMonkeyz Club,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Hyferion5 Esports vs eMonkeyz Club,Haven,Hyferion5 Esports,3,3,0,,eMonkeyz Club,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Bref vs Hardcl1ck Esports,Split,Bref,13,6,7,,Hardcl1ck Esports,6,0,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Bref vs Hardcl1ck Esports,Ascent,Bref,13,9,4,,Hardcl1ck Esports,3,0,3,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Giga Tacos vs KLATWA,Split,Giga Tacos,7,2,5,,KLATWA,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Giga Tacos vs KLATWA,Ascent,Giga Tacos,4,3,1,,KLATWA,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,OG vs MANGO,Bind,OG,13,12,1,,MANGO,2,2,0,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,OG vs MANGO,Icebox,OG,15,10,2,3,MANGO,13,10,2,1,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Baecon GG vs DeftFox,Bind,Baecon GG,11,6,5,,DeftFox,13,7,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Baecon GG vs DeftFox,Split,Baecon GG,2,2,0,,DeftFox,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Macko Esports vs CE Calling,Haven,Macko Esports,13,7,5,1,CE Calling,15,7,5,3,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Macko Esports vs CE Calling,Ascent,Macko Esports,13,6,7,,CE Calling,11,5,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Macko Esports vs CE Calling,Bind,Macko Esports,5,4,1,,CE Calling,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Nice Gaming vs Megastitut,Ascent,Nice Gaming,2,2,0,,Megastitut,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Nice Gaming vs Megastitut,Haven,Nice Gaming,2,1,1,,Megastitut,13,2,11,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs Ballista,Split,Vacuumers,13,9,4,,Ballista,3,0,3,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs Ballista,Haven,Vacuumers,2,1,1,,Ballista,13,2,11,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Vacuumers vs Ballista,Bind,Vacuumers,13,4,9,,Ballista,11,3,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Helios Gaming vs sas elle,Bind,Helios Gaming,5,4,1,,sas elle,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Helios Gaming vs sas elle,Ascent,Helios Gaming,6,2,4,,sas elle,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,HEET vs Team Seirin,Haven,HEET,5,4,1,,Team Seirin,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,HEET vs Team Seirin,Split,HEET,13,5,8,,Team Seirin,11,4,7,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,HEET vs Team Seirin,Ascent,HEET,13,7,6,,Team Seirin,6,1,5,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,The Goose House vs WLGaming Esports,Ascent,The Goose House,4,3,1,,WLGaming Esports,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,The Goose House vs WLGaming Esports,Split,The Goose House,10,4,6,,WLGaming Esports,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,TauCeti vs Patchwork,Icebox,TauCeti,7,4,3,,Patchwork,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,TauCeti vs Patchwork,Haven,TauCeti,11,6,5,,Patchwork,13,7,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,IVY vs Rix.GG Thunder,Bind,IVY,14,4,8,2,Rix.GG Thunder,12,4,8,0,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,IVY vs Rix.GG Thunder,Haven,IVY,9,6,3,,Rix.GG Thunder,13,7,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,IVY vs Rix.GG Thunder,Split,IVY,8,7,1,,Rix.GG Thunder,13,8,5,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Dame Time vs Team Galaga,Ascent,Dame Time,3,3,0,,Team Galaga,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Dame Time vs Team Galaga,Split,Dame Time,13,6,6,1,Team Galaga,15,6,6,3,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,John Howard vs Lucky Boys,Icebox,John Howard,3,1,2,,Lucky Boys,13,2,11,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,John Howard vs Lucky Boys,Haven,John Howard,2,2,0,,Lucky Boys,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Hogwarts vs Lucent Esports,Bind,Hogwarts,13,6,7,,Lucent Esports,8,2,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Hogwarts vs Lucent Esports,Haven,Hogwarts,13,12,1,,Lucent Esports,0,0,0,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,ET ELLER ANDET FEDT vs Nexus Gaming,Split,ET ELLER ANDET FEDT,13,8,5,,Nexus Gaming,11,7,4,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,ET ELLER ANDET FEDT vs Nexus Gaming,Ascent,ET ELLER ANDET FEDT,13,10,3,,Nexus Gaming,10,8,2,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,SUPRMODE Gaming vs Cyberbullies,Split,SUPRMODE Gaming,12,4,8,0,Cyberbullies,14,4,8,2,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,SUPRMODE Gaming vs Cyberbullies,Haven,SUPRMODE Gaming,13,8,5,,Cyberbullies,4,0,4,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,SUPRMODE Gaming vs Cyberbullies,Ascent,SUPRMODE Gaming,13,6,7,,Cyberbullies,10,4,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Illuminar Gaming vs xD,Bind,Illuminar Gaming,13,12,1,,xD,0,0,0,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Illuminar Gaming vs xD,Split,Illuminar Gaming,13,6,7,,xD,7,1,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Racermans vs Average Joes,Ascent,Racermans,14,4,8,2,Average Joes,16,4,8,4,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Racermans vs Average Joes,Bind,Racermans,13,8,5,,Average Joes,5,1,4,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Racermans vs Average Joes,Haven,Racermans,5,4,1,,Average Joes,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,onliner$ vs Honvéd Esport,Ascent,onliner$,2,2,0,,Honvéd Esport,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,onliner$ vs Honvéd Esport,Haven,onliner$,6,2,4,,Honvéd Esport,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Take A Nap vs Ovation eSports,Bind,Take A Nap,9,4,5,,Ovation eSports,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Take A Nap vs Ovation eSports,Ascent,Take A Nap,3,2,1,,Ovation eSports,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,F9 Hetic vs L'institut,Haven,F9 Hetic,13,4,8,1,L'institut,15,4,8,3,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,F9 Hetic vs L'institut,Bind,F9 Hetic,13,4,9,,L'institut,9,1,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,F9 Hetic vs L'institut,Ascent,F9 Hetic,13,4,9,,L'institut,10,2,8,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Hajty vs Digital Ninjas,Ascent,Hajty,13,9,4,,Digital Ninjas,4,1,3,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,Hajty vs Digital Ninjas,Split,Hajty,13,9,4,,Digital Ninjas,4,1,3,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,vodkamix  vs SAW,Ascent,vodkamix ,6,2,4,,SAW,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,vodkamix  vs SAW,Haven,vodkamix ,8,5,3,,SAW,13,6,7,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,PACT vs Iluro Gaming,Ascent,PACT,13,12,1,,Iluro Gaming,0,0,0,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,PACT vs Iluro Gaming,Icebox,PACT,13,6,7,,Iluro Gaming,8,2,6,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,CiNOZE vs Wave Esports,Haven,CiNOZE,2,2,0,,Wave Esports,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Open Qualifier,Round of 128,CiNOZE vs Wave Esports,Bind,CiNOZE,1,1,0,,Wave Esports,13,2,11,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,4iHNK vs Ninjas in Pyjamas,Haven,4iHNK,2,2,0,,Ninjas in Pyjamas,13,3,10,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,4iHNK vs Ninjas in Pyjamas,Split,4iHNK,4,4,0,,Ninjas in Pyjamas,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,BIG vs HONK,Split,BIG,8,4,4,,HONK,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,BIG vs HONK,Ascent,BIG,13,8,5,,HONK,11,7,4,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,BIG vs HONK,Bind,BIG,9,5,4,,HONK,13,6,7,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,ehehxd vs Prinzen von Stuttgart,Icebox,ehehxd,13,7,6,,Prinzen von Stuttgart,8,3,5,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,ehehxd vs Prinzen von Stuttgart,Ascent,ehehxd,6,3,3,,Prinzen von Stuttgart,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,ehehxd vs Prinzen von Stuttgart,Split,ehehxd,12,6,6,0,Prinzen von Stuttgart,14,6,6,2,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,Cream Real Betis vs Entropiq,Haven,Cream Real Betis,5,4,1,,Entropiq,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,Cream Real Betis vs Entropiq,Bind,Cream Real Betis,8,3,5,,Entropiq,13,4,9,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,1234 vs Team Liquid,Haven,1234,2,1,1,,Team Liquid,13,2,11,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,1234 vs Team Liquid,Bind,1234,3,0,3,,Team Liquid,13,1,12,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,Alliance vs Angry Titans,Split,Alliance,14,9,3,2,Angry Titans,16,9,3,4,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,Alliance vs Angry Titans,Ascent,Alliance,13,8,5,,Angry Titans,7,3,4,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,Alliance vs Angry Titans,Haven,Alliance,13,6,7,,Angry Titans,6,0,6,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,fastmix vs LDN UTD,Ascent,fastmix,9,7,2,,LDN UTD,13,8,5,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,fastmix vs LDN UTD,Icebox,fastmix,13,10,3,,LDN UTD,2,0,2,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,fastmix vs LDN UTD,Split,fastmix,13,9,4,,LDN UTD,11,8,3,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,G2 Esports vs Rhyno Esports,Bind,G2 Esports,13,10,3,,Rhyno Esports,2,0,2,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,G2 Esports vs Rhyno Esports,Ascent,G2 Esports,13,8,5,,Rhyno Esports,4,0,4,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,volvo peek vs STAGA,Bind,volvo peek,13,9,4,,STAGA,8,5,3,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,volvo peek vs STAGA,Haven,volvo peek,10,4,6,,STAGA,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,volvo peek vs STAGA,Icebox,volvo peek,11,4,7,,STAGA,13,5,8,,
Champions Tour Europe Stage 2: Challengers 2,Qualifier Playoffs,Round of 64,Benchwarmers vs HOMELESS,Bind,Benchwarmers,13,10,3,,HOMELESS,7,5,2,,
